"","Date","Code","Level","Sector","QoQ","YoY"
"1520",2009-12-31,"AB",9757,NA,-0.550402609316066,-6.45254074784276
"1521",2010-03-31,"TOTAL",406059,NA,0.670876378755096,1.08689969703231
"1522",2010-03-31,"C",44245,"MANUFACTURING",1.2425060637957,2.78061698569039
"1523",2010-03-31,"F",24712,"CONSTRUCTION",4.79623425639286,4.03738475139983
"1524",2010-03-31,"G",39136,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-1.20415015272764,0.957048884302864
"1525",2010-03-31,"H",17007,"TRANSPORTATION AND STORAGE",-3.02771125555937,-3.74667496745712
"1526",2010-03-31,"I",11837,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.80614087898856,0.646203554119552
"1527",2010-03-31,"J",23149,"INFORMATION AND COMMUNICATION",1.36620396724614,3.35297794445933
"1528",2010-03-31,"K",33557,"FINANCIAL AND INSURANCE ACTIVITIES",-3.17954932340805,-8.62378825835965
"1529",2010-03-31,"L",54302,"REAL ESTATE ACTIVITIES",0.464376237257412,1.20396600566572
"1530",2010-03-31,"M",24534,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2.18242399000417,-0.527084009082074
"1531",2010-03-31,"N",15522,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",8.84992987377279,10.5476817890464
"1532",2010-03-31,"O",26588,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-1.10838354533959,0.662552530950663
"1533",2010-03-31,"P",25930,"EDUCATION",-0.418602864933376,1.36825645035184
"1534",2010-03-31,"Q",29618,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",-0.00337621121578024,4.84618924563702
"1535",2010-03-31,"R",6810,"ARTS, ENTERTAINMENT AND RECREATION",3.73191165270373,-0.482244629548447
"1536",2010-03-31,"S",7321,"OTHER SERVICE ACTIVITIES",-3.60763660302831,-3.05879237288136
"1537",2010-03-31,"T",1066,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",24.824355971897,27.0560190703218
"1538",2010-03-31,"DE",12590,NA,2.88469396093814,6.00319946114338
"1539",2010-03-31,"AB",9947,NA,1.94731987291175,-2.12535668601791
"1540",2010-06-30,"TOTAL",410920,NA,1.19711667516297,2.453886775141
"1541",2010-06-30,"C",45098,"MANUFACTURING",1.92790145779185,4.43461547368177
"1542",2010-06-30,"F",25924,"CONSTRUCTION",4.90449983813532,10.5218281036835
"1543",2010-06-30,"G",39235,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.252964022894517,1.52671755725191
"1544",2010-06-30,"H",17327,"TRANSPORTATION AND STORAGE",1.88157817369319,2.58125629033212
"1545",2010-06-30,"I",11982,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.22497254371885,1.29343139741313
"1546",2010-06-30,"J",23068,"INFORMATION AND COMMUNICATION",-0.349907123417864,4.45098483133349
"1547",2010-06-30,"K",33514,"FINANCIAL AND INSURANCE ACTIVITIES",-0.128140179396254,-6.85898504807959
"1548",2010-06-30,"L",55288,"REAL ESTATE ACTIVITIES",1.81577105815624,3.03199716740276
"1549",2010-06-30,"M",25174,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2.60862476563138,2.34997560578955
"1550",2010-06-30,"N",15810,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.85543100115963,11.2518471606502
"1551",2010-06-30,"O",26563,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.0940273807732694,-0.360103529764814
"1552",2010-06-30,"P",26004,"EDUCATION",0.285383725414576,0.790697674418595
"1553",2010-06-30,"Q",30124,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.70842055506786,3.86869871043376
"1554",2010-06-30,"R",6828,"ARTS, ENTERTAINMENT AND RECREATION",0.264317180616743,0.901433426924797
"1555",2010-06-30,"S",7370,"OTHER SERVICE ACTIVITIES",0.669307471656879,-1.32547864506627
"1556",2010-06-30,"T",1165,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",9.28705440900563,22.8902953586498
"1557",2010-06-30,"DE",12441,NA,-1.18347895154885,3.68364030335862
"1558",2010-06-30,"AB",9876,NA,-0.713783050165887,-2.82396930040343
"1559",2010-09-30,"TOTAL",414431,NA,0.85442421882604,3.07536573597369
"1560",2010-09-30,"C",45601,"MANUFACTURING",1.11534879595547,6.0241804231574
"1561",2010-09-30,"F",26402,"CONSTRUCTION",1.84385125752198,10.5981903485255
"1562",2010-09-30,"G",39660,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1.08321651586594,1.80455373873758
"1563",2010-09-30,"H",17627,"TRANSPORTATION AND STORAGE",1.73140185837133,2.0199097117722
"1564",2010-09-30,"I",12149,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.39375730262059,6.60758160758161
"1565",2010-09-30,"J",23547,"INFORMATION AND COMMUNICATION",2.07646956823304,6.26382056952028
"1566",2010-09-30,"K",33732,"FINANCIAL AND INSURANCE ACTIVITIES",0.650474428597008,-4.36878065375782
"1567",2010-09-30,"L",56075,"REAL ESTATE ACTIVITIES",1.42345536101867,4.31199657718994
"1568",2010-09-30,"M",25795,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2.46683085723365,5.52691867124857
"1569",2010-09-30,"N",16115,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.9291587602783,14.9511377416363
"1570",2010-09-30,"O",26372,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.719045288559272,-2.43433222345541
"1571",2010-09-30,"P",24975,"EDUCATION",-3.95708352561145,-4.59910615378739
"1572",2010-09-30,"Q",30699,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.90877705484,4.3331973898858
"1573",2010-09-30,"R",6978,"ARTS, ENTERTAINMENT AND RECREATION",2.19683655536028,1.26251632564214
"1574",2010-09-30,"S",7465,"OTHER SERVICE ACTIVITIES",1.28900949796473,-3.10228452751818
"1575",2010-09-30,"T",1131,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-2.91845493562232,37.7588306942753
"1576",2010-09-30,"DE",12127,NA,-2.52391286874045,-1.86923450396505
"1577",2010-09-30,"AB",9809,NA,-0.678412312677196,-0.0203852818265204
"1578",2010-12-31,"TOTAL",414456,NA,0.00603236726981038,2.75267569597845
"1579",2010-12-31,"C",46041,"MANUFACTURING",0.964891120808758,5.35215779598188
"1580",2010-12-31,"F",25700,"CONSTRUCTION",-2.65888947806985,8.98604808956362
"1581",2010-12-31,"G",39716,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.141200201714582,0.260015651427565
"1582",2010-12-31,"H",17551,"TRANSPORTATION AND STORAGE",-0.431156748170423,0.074124757669054
"1583",2010-12-31,"I",11791,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-2.94674458803193,1.41051001978154
"1584",2010-12-31,"J",23695,"INFORMATION AND COMMUNICATION",0.628530173695154,3.75706090992686
"1585",2010-12-31,"K",32948,"FINANCIAL AND INSURANCE ACTIVITIES",-2.32420253764971,-4.93666868634409
"1586",2010-12-31,"L",56582,"REAL ESTATE ACTIVITIES",0.904146232724031,4.68261456772308
"1587",2010-12-31,"M",25894,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.383795309168434,7.84673052894627
"1588",2010-12-31,"N",16108,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.043437790878059,12.9593267882188
"1589",2010-12-31,"O",26375,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.0113757015016063,-1.90061742170646
"1590",2010-12-31,"P",25252,"EDUCATION",1.10910910910911,-3.02238949268406
"1591",2010-12-31,"Q",30951,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.820873644092643,4.49711333941052
"1592",2010-12-31,"R",6963,"ARTS, ENTERTAINMENT AND RECREATION",-0.214961306964739,6.06245239908607
"1593",2010-12-31,"S",7313,"OTHER SERVICE ACTIVITIES",-2.03616878767582,-3.71296905859117
"1594",2010-12-31,"T",1017,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-10.079575596817,19.0866510538642
"1595",2010-12-31,"DE",12668,NA,4.4611198152882,3.5221050911171
"1596",2010-12-31,"AB",9491,NA,-3.24192068508513,-2.72624782207646
"1597",2011-03-31,"TOTAL",416073,NA,0.390149979732485,2.46614408251018
"1598",2011-03-31,"C",46239,"MANUFACTURING",0.430051475858477,4.50672392360718
"1599",2011-03-31,"F",26074,"CONSTRUCTION",1.45525291828794,5.51149239236
"1600",2011-03-31,"G",39950,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.589183200725145,2.07992641046606
"1601",2011-03-31,"H",17887,"TRANSPORTATION AND STORAGE",1.91442083072188,5.17433997765626
"1602",2011-03-31,"I",11943,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.28911881943856,0.895497169891016
"1603",2011-03-31,"J",23527,"INFORMATION AND COMMUNICATION",-0.709010339734121,1.63289990928335
"1604",2011-03-31,"K",32574,"FINANCIAL AND INSURANCE ACTIVITIES",-1.1351220104407,-2.92934410108174
"1605",2011-03-31,"L",55932,"REAL ESTATE ACTIVITIES",-1.14877522887137,3.00173105962949
"1606",2011-03-31,"M",26188,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.1353981617363,6.74166462867858
"1607",2011-03-31,"N",16895,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",4.88577104544325,8.84550959927843
"1608",2011-03-31,"O",25814,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-2.12701421800948,-2.91108770874079
"1609",2011-03-31,"P",25699,"EDUCATION",1.77015681926184,-0.890860007713073
"1610",2011-03-31,"Q",30750,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",-0.649413589221666,3.822000135053
"1611",2011-03-31,"R",7131,"ARTS, ENTERTAINMENT AND RECREATION",2.41275312365359,4.71365638766518
"1612",2011-03-31,"S",7734,"OTHER SERVICE ACTIVITIES",5.75687132503759,5.64130583253655
"1613",2011-03-31,"T",1114,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",9.53785644051131,4.50281425891181
"1614",2011-03-31,"DE",12479,NA,-1.49194821597727,-0.881652104845116
"1615",2011-03-31,"AB",9562,NA,0.748077125698018,-3.87051372273048
"1616",2011-06-30,"TOTAL",416826,NA,0.180977857251023,1.43726272753821
"1617",2011-06-30,"C",46435,"MANUFACTURING",0.423884599580447,2.96465475187371
"1618",2011-06-30,"F",26073,"CONSTRUCTION",-0.00383523816829268,0.574756981947218
"1619",2011-06-30,"G",40017,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.167709637046315,1.99311838919331
"1620",2011-06-30,"H",18073,"TRANSPORTATION AND STORAGE",1.03986135181975,4.30541928781669
"1621",2011-06-30,"I",12224,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",2.35284266934606,2.01969621098314
"1622",2011-06-30,"J",23730,"INFORMATION AND COMMUNICATION",0.862838440940195,2.86977631350788
"1623",2011-06-30,"K",32605,"FINANCIAL AND INSURANCE ACTIVITIES",0.0951679253392399,-2.71229933759027
"1624",2011-06-30,"L",56103,"REAL ESTATE ACTIVITIES",0.305728384466846,1.474099262046
"1625",2011-06-30,"M",26567,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.44722773789523,5.53348693096052
"1626",2011-06-30,"N",17249,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",2.09529446581828,9.10183428209994
"1627",2011-06-30,"O",25593,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.856124583559307,-3.6516959680759
"1628",2011-06-30,"P",25374,"EDUCATION",-1.26464064749601,-2.42270419935394
"1629",2011-06-30,"Q",30943,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.627642276422762,2.718762448546
"1630",2011-06-30,"R",7102,"ARTS, ENTERTAINMENT AND RECREATION",-0.40667508063386,4.01288810779145
"1631",2011-06-30,"S",7738,"OTHER SERVICE ACTIVITIES",0.0517196793379924,4.99321573948438
"1632",2011-06-30,"T",1116,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",0.179533213644518,-4.20600858369099
"1633",2011-06-30,"DE",12182,NA,-2.37999839730747,-2.08182621975726
"1634",2011-06-30,"AB",9114,NA,-4.68521229868229,-7.71567436208991
"1635",2011-09-30,"TOTAL",418561,NA,0.416240829506791,0.996547072974764
"1636",2011-09-30,"C",46263,"MANUFACTURING",-0.370410250888341,1.45172254994408
"1637",2011-09-30,"F",25785,"CONSTRUCTION",-1.10459095616154,-2.33694417089615
"1638",2011-09-30,"G",40097,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.199915036109658,1.10186585980838
"1639",2011-09-30,"H",17980,"TRANSPORTATION AND STORAGE",-0.514579759862784,2.00260963294944
"1640",2011-09-30,"I",12390,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.35798429319371,1.98370236233434
"1641",2011-09-30,"J",24319,"INFORMATION AND COMMUNICATION",2.48209018120522,3.27854928440989
"1642",2011-09-30,"K",33404,"FINANCIAL AND INSURANCE ACTIVITIES",2.45054439503143,-0.972370449424872
"1643",2011-09-30,"L",56399,"REAL ESTATE ACTIVITIES",0.527601019553316,0.577797592510024
"1644",2011-09-30,"M",26773,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.775398050212672,3.79143244814885
"1645",2011-09-30,"N",17500,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.45515682068526,8.5944771951598
"1646",2011-09-30,"O",25429,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.640800218809829,-3.57576217200061
"1647",2011-09-30,"P",25184,"EDUCATION",-0.748797982186488,0.836836836836838
"1648",2011-09-30,"Q",31111,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.542933781469145,1.34206325938955
"1649",2011-09-30,"R",6973,"ARTS, ENTERTAINMENT AND RECREATION",-1.81638974936638,-0.0716537689882415
"1650",2011-09-30,"S",7911,"OTHER SERVICE ACTIVITIES",2.235719824244,5.97454789015406
"1651",2011-09-30,"T",1065,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-4.56989247311827,-5.83554376657824
"1652",2011-09-30,"DE",12411,NA,1.87982268921358,2.34188175146369
"1653",2011-09-30,"AB",8929,NA,-2.02984419574281,-8.97135283922927
"1654",2011-12-31,"TOTAL",419592,NA,0.246320130160242,1.23921477792577
"1655",2011-12-31,"C",46116,"MANUFACTURING",-0.317748524738988,0.162898286310025
"1656",2011-12-31,"F",25819,"CONSTRUCTION",0.131859608299408,0.463035019455262
"1657",2011-12-31,"G",39950,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-0.366610968401631,0.589183200725145
"1658",2011-12-31,"H",18004,"TRANSPORTATION AND STORAGE",0.133481646273651,2.58104951284828
"1659",2011-12-31,"I",12416,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0.209846650524611,5.30065304045459
"1660",2011-12-31,"J",24164,"INFORMATION AND COMMUNICATION",-0.637361733623919,1.97932053175775
"1661",2011-12-31,"K",33707,"FINANCIAL AND INSURANCE ACTIVITIES",0.907076996766861,2.30362996236492
"1662",2011-12-31,"L",56708,"REAL ESTATE ACTIVITIES",0.547882054646351,0.222685659750454
"1663",2011-12-31,"M",27019,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.918836140888217,4.34463582297057
"1664",2011-12-31,"N",17605,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.599999999999994,9.29351874844797
"1665",2011-12-31,"O",25265,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.644932950568247,-4.2085308056872
"1666",2011-12-31,"P",25912,"EDUCATION",2.89072426937737,2.61365436401077
"1667",2011-12-31,"Q",31259,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.47571598469996,0.995121320797395
"1668",2011-12-31,"R",7003,"ARTS, ENTERTAINMENT AND RECREATION",0.430230890577946,0.574465029441342
"1669",2011-12-31,"S",7810,"OTHER SERVICE ACTIVITIES",-1.2767033244849,6.79611650485437
"1670",2011-12-31,"T",1030,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-3.28638497652582,1.27826941986233
"1671",2011-12-31,"DE",12127,NA,-2.2882926436226,-4.27060309441111
"1672",2011-12-31,"AB",8954,NA,0.279986560645099,-5.65799178168791
"1673",2012-03-31,"TOTAL",421783,NA,0.52217392133312,1.37235533187685
"1674",2012-03-31,"C",46207,"MANUFACTURING",0.197328476017006,-0.0692056489110939
"1675",2012-03-31,"F",24679,"CONSTRUCTION",-4.41535303458693,-5.3501572447649
"1676",2012-03-31,"G",40028,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.195244055068827,0.195244055068827
"1677",2012-03-31,"H",17758,"TRANSPORTATION AND STORAGE",-1.36636303043768,-0.721194163358859
"1678",2012-03-31,"I",12646,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.85244845360826,5.88629322615759
"1679",2012-03-31,"J",25205,"INFORMATION AND COMMUNICATION",4.30806157920873,7.13223105368301
"1680",2012-03-31,"K",32937,"FINANCIAL AND INSURANCE ACTIVITIES",-2.28439196606047,1.1143857063916
"1681",2012-03-31,"L",57686,"REAL ESTATE ACTIVITIES",1.72462439162022,3.13595079739683
"1682",2012-03-31,"M",27916,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3.31988600614383,6.59844203451962
"1683",2012-03-31,"N",18371,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",4.35103663731896,8.7363125184966
"1684",2012-03-31,"O",25143,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.482881456560463,-2.5993646858294
"1685",2012-03-31,"P",26138,"EDUCATION",0.872182772460633,1.70823767461769
"1686",2012-03-31,"Q",31812,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",1.76909050193544,3.45365853658537
"1687",2012-03-31,"R",7091,"ARTS, ENTERTAINMENT AND RECREATION",1.25660431243753,-0.560931145701872
"1688",2012-03-31,"S",7686,"OTHER SERVICE ACTIVITIES",-1.5877080665813,-0.620636152055852
"1689",2012-03-31,"T",1109,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",7.66990291262135,-0.448833034111303
"1690",2012-03-31,"DE",11926,NA,-1.65745856353591,-4.43144482730989
"1691",2012-03-31,"AB",8528,NA,-4.75765021219566,-10.8136373143694
"1692",2012-06-30,"TOTAL",421117,NA,-0.157901100803016,1.02944633971968
"1693",2012-06-30,"C",45613,"MANUFACTURING",-1.28551951003095,-1.77021643157101
"1694",2012-06-30,"F",24051,"CONSTRUCTION",-2.54467360914138,-7.75514900471752
"1695",2012-06-30,"G",39909,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-0.297291895673027,-0.269885298748022
"1696",2012-06-30,"H",17744,"TRANSPORTATION AND STORAGE",-0.0788377069489741,-1.8203950644608
"1697",2012-06-30,"I",12683,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0.292582634825237,3.75490837696336
"1698",2012-06-30,"J",24367,"INFORMATION AND COMMUNICATION",-3.32473715532633,2.68436578171092
"1699",2012-06-30,"K",34352,"FINANCIAL AND INSURANCE ACTIVITIES",4.29608039590734,5.3580739150437
"1700",2012-06-30,"L",58424,"REAL ESTATE ACTIVITIES",1.27933987449293,4.13703367021373
"1701",2012-06-30,"M",27268,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-2.32124946267373,2.63861181164602
"1702",2012-06-30,"N",18294,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.419138860160047,6.05832222157807
"1703",2012-06-30,"O",25233,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.357952511633471,-1.40663462665572
"1704",2012-06-30,"P",26217,"EDUCATION",0.302241946591167,3.32229841570111
"1705",2012-06-30,"Q",32060,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.779580032692067,3.60986329703002
"1706",2012-06-30,"R",7203,"ARTS, ENTERTAINMENT AND RECREATION",1.57946692991115,1.42213460996902
"1707",2012-06-30,"S",7418,"OTHER SERVICE ACTIVITIES",-3.48685922456414,-4.13543551305247
"1708",2012-06-30,"T",1096,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-1.17222723174031,-1.7921146953405
"1709",2012-06-30,"DE",12401,NA,3.98289451618312,1.7977343621737
"1710",2012-06-30,"AB",8184,NA,-4.03377110694184,-10.2040816326531
"1711",2012-09-30,"TOTAL",426172,NA,1.20037899206157,1.81837294922364
"1712",2012-09-30,"C",45850,"MANUFACTURING",0.519588713743886,-0.892722045695265
"1713",2012-09-30,"F",23668,"CONSTRUCTION",-1.59244937840423,-8.21019972852433
"1714",2012-09-30,"G",40685,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1.9444235636072,1.46644387360651
"1715",2012-09-30,"H",17827,"TRANSPORTATION AND STORAGE",0.467763751127137,-0.850945494994434
"1716",2012-09-30,"I",12963,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",2.2076795710794,4.62469733656175
"1717",2012-09-30,"J",24485,"INFORMATION AND COMMUNICATION",0.484261501210653,0.682593856655302
"1718",2012-09-30,"K",34397,"FINANCIAL AND INSURANCE ACTIVITIES",0.1309967396367,2.97269788049334
"1719",2012-09-30,"L",59144,"REAL ESTATE ACTIVITIES",1.23237025879774,4.86710757282931
"1720",2012-09-30,"M",28037,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2.8201554936189,4.72117431740932
"1721",2012-09-30,"N",18978,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3.73893079698261,8.44571428571427
"1722",2012-09-30,"O",25178,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.217968533269925,-0.987062015808732
"1723",2012-09-30,"P",26687,"EDUCATION",1.7927299080749,5.96807496823379
"1724",2012-09-30,"Q",32348,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.898315658140973,3.97608562887723
"1725",2012-09-30,"R",8145,"ARTS, ENTERTAINMENT AND RECREATION",13.0778842149105,16.8076867919117
"1726",2012-09-30,"S",7552,"OTHER SERVICE ACTIVITIES",1.80641682394176,-4.53798508406017
"1727",2012-09-30,"T",1197,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",9.2153284671533,12.3943661971831
"1728",2012-09-30,"DE",12224,NA,-1.4273042496573,-1.506727902667
"1729",2012-09-30,"AB",8166,NA,-0.219941348973606,-8.54518983088812
"1730",2012-12-31,"TOTAL",425832,NA,-0.0797799949316271,1.48715895441285
"1731",2012-12-31,"C",45218,"MANUFACTURING",-1.3784078516903,-1.94726342267326
"1732",2012-12-31,"F",23844,"CONSTRUCTION",0.743620077742094,-7.64940547658701
"1733",2012-12-31,"G",40872,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.459628855843675,2.3078848560701
"1734",2012-12-31,"H",17987,"TRANSPORTATION AND STORAGE",0.897515005328998,-0.0944234614530046
"1735",2012-12-31,"I",12754,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-1.61228110776827,2.72229381443299
"1736",2012-12-31,"J",24941,"INFORMATION AND COMMUNICATION",1.86236471308965,3.21552723059095
"1737",2012-12-31,"K",33656,"FINANCIAL AND INSURANCE ACTIVITIES",-2.15425763874757,-0.15130388346634
"1738",2012-12-31,"L",59313,"REAL ESTATE ACTIVITIES",0.285743270661442,4.59370811878395
"1739",2012-12-31,"M",28534,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.77265755965333,5.60716532810244
"1740",2012-12-31,"N",19497,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",2.73474549478343,10.746946890088
